I0,I1,I2
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,60.095314
0.000000,0.000000,9.448339
0.000000,0.000000,-821.200439
0.000000,0.000000,562.033203
0.000000,0.000000,196.044266
0.000000,0.000000,55.535995
0.000000,0.000000,6.524952
0.000000,0.000000,-7.359021
0.000000,0.000000,-8.990234
0.000000,0.000000,-7.150454
0.000000,0.000000,-4.902870
0.000000,0.000000,-3.115232
0.000000,0.000000,-1.889490
0.000000,0.000000,-0.000299
0.000000,0.000000,-0.000109
0.000000,0.000000,-0.000010
0.000000,0.000000,0.000043
0.000000,0.000000,0.000070
0.000000,0.000000,0.000085
0.000000,0.000000,0.000092
0.000000,0.000000,0.000096
0.000000,0.000000,0.000098
0.000000,0.000000,0.000099
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,-76.295769
0.000000,0.000000,-38.147839
0.000000,0.000000,-19.073868
0.000000,0.000000,-9.536881
0.000000,0.000000,-4.768396
0.000000,0.000000,73.911728
0.000000,0.000000,36.955914
0.000000,0.000000,18.478006
0.000000,0.000000,9.239053
0.000000,0.000000,4.619576
0.000000,0.000000,2.309838
0.000000,0.000000,0.000241
0.000000,0.000000,0.000171
0.000000,0.000000,0.000135
0.000000,0.000000,0.000118
0.000000,0.000000,0.000109
0.000000,0.000000,0.000105
0.000000,0.000000,0.000102
0.000000,0.000000,0.000101
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,4.619576
0.000000,0.000000,2.309838
0.000000,0.000000,1.154969
0.000000,0.000000,0.577535
0.000000,0.000000,0.288817
0.000000,0.000000,0.144459
0.000000,0.000000,0.072280
0.000000,0.000000,0.036190
0.000000,0.000000,0.018145
0.000000,0.000000,0.009123
0.000000,0.000000,0.004612
0.000000,0.000000,0.002356
0.000000,0.000000,0.001228
0.000000,0.000000,0.000101
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,-815.624939
0.000000,0.000000,569.970825
0.000000,0.000000,-0.343544
0.000000,0.000000,-0.191839
0.000000,0.000000,-0.105928
0.000000,0.000000,-0.057943
0.000000,0.000000,-0.031436
0.000000,0.000000,-815.641968
0.000000,0.000000,569.961609
0.000000,0.000000,202.583069
0.000000,0.000000,60.092697
0.000000,0.000000,9.446955
0.000000,0.000000,-5.576195
0.000000,0.000000,-7.937908
0.000000,0.000000,-6.543834
0.000000,0.000000,-0.016925
0.000000,0.000000,-0.009041
0.000000,0.000000,-0.004785
0.000000,0.000000,-0.002500
0.000000,0.000000,-0.001278
0.000000,0.000000,-0.000628
0.000000,0.000000,-0.000284
0.000000,0.000000,-0.000102
0.000000,0.000000,-0.000006
0.000000,0.000000,0.000045
0.000000,0.000000,0.000071
0.000000,0.000000,0.000085
0.000000,0.000000,0.000092
0.000000,0.000000,2.235331
0.000000,0.000000,1.117715
0.000000,0.000000,0.558908
0.000000,0.000000,0.279504
0.000000,0.000000,0.139802
0.000000,0.000000,0.069951
0.000000,0.000000,0.035026
0.000000,0.000000,0.017563
0.000000,0.000000,0.008832
0.000000,0.000000,0.004466
0.000000,0.000000,0.002283
0.000000,0.000000,0.001192
0.000000,0.000000,0.000646
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
0.000000,0.000000,0.000100
