Time,acc[0],speed[0],acc_iir
32549000,0.033496093,-76.85974884,-0.120560599
32560000,0.019140625,-76.70970154,-0.050742228
32571000,-0.090917967,-76.50746918,-0.012878193
32583000,-0.05263672,-76.47306061,-0.024184486
32594000,-0.095703125,-76.51144409,-0.047569431
32605000,-0.215332031,-76.63944244,-0.060639692
32617000,-0.177050784,-76.87541962,-0.107258329
32628000,-0.124414064,-77.22964478,-0.150955961
32640000,-0.119628906,-77.55817413,-0.150846125
32651000,-0.229687512,-77.85900879,-0.13668302
32662000,-0.248828128,-78.11277771,-0.155342285
32673000,-0.200976565,-78.58948517,-0.196574526
32684000,-0.076562501,-79.04991913,-0.210493517
32696000,-0.138769537,-79.35018921,-0.175251644
32708000,-0.019140625,-79.52200317,-0.142043171
32720000,0.019140625,-79.55622101,-0.11104458
32731000,0.028710939,-79.49198151,-0.056482371
32742000,0.004785156,-79.27640533,-0.016973496
32755000,-0.033496093,-79.03697968,-0.000404277
32766000,0.071777344,-78.85428619,-0.007259252
32777000,0.076562501,-78.65624237,0.005712436
32788000,0,-78.41113281,0.039349302
32799000,-0.090917967,-78.18147278,0.038824511
32810000,-0.100488283,-78.12443542,-0.002588529
32822000,-0.004785156,-78.17157745,-0.048340767
32835000,-0.043066408,-78.23052216,-0.050451601
32847000,-0.090917967,-78.23780823,-0.037418031
32858000,-0.119628906,-78.25099945,-0.051949414
32870000,-0.200976565,-78.3948288,-0.078150391
32881000,-0.119628906,-78.663414,-0.118516282
32892000,0.057421878,-78.86064148,-0.139048227
32903000,0.038281251,-78.79384613,-0.086009151
32914000,-0.028710939,-78.60188293,-0.02023614
32926000,0.090917967,-78.31986237,-0.007941824
32937000,0.143554688,-78.05725861,0.011243263
32948000,0.028710939,-77.69772339,0.063323389
32959000,-0.133984372,-77.31551361,0.074530893
32971000,-0.287109375,-77.22654724,0.012046568
32982000,-0.258398443,-77.50762939,-0.097325631
32993000,-0.157910153,-78.09497833,-0.183523033
33004000,0.033496093,-78.51404572,-0.195625706
33015000,-0.071777344,-78.59738922,-0.130069894
33026000,-0.047851563,-78.55795288,-0.075564344
33038000,-0.057421878,-78.53083038,-0.067825571
33050000,-0.253613293,-78.58759308,-0.060362467
33061000,-0.248828128,-78.85675812,-0.107117324
33073000,-0.148339853,-79.29844666,-0.177923113
33084000,0.019140625,-79.64886475,-0.188074919
33096000,0.129199222,-79.66269684,-0.127404823
33108000,0.234472662,-79.2885437,-0.028360246
33119000,0.143554688,-78.63185883,0.074920511
33130000,0.023925781,-78.16481018,0.130980654
33142000,0.033496093,-77.63002014,0.10776888
33154000,0.009570313,-77.31664276,0.068923436
33165000,0.086132817,-77.07157898,0.045638051
33176000,0.119628906,-76.74503326,0.04672567
33187000,0.076562501,-76.45527649,0.074317753
33198000,-0.10527344,-75.97877502,0.086001147
33209000,-0.258398443,-75.73387909,0.036690513
33222000,-0.296679705,-75.9202652,-0.070683355
33234000,-0.239257813,-76.47085571,-0.172322759
33245000,-0.167480469,-77.07544708,-0.219318813
33257000,-0.086132817,-77.51674652,-0.211481876
33268000,0.143554688,-77.64705658,-0.169876354
33280000,0.272753924,-77.36776733,-0.072299677
33291000,0.330175787,-76.64123535,0.065502535
33303000,0.339746088,-75.63202667,0.181443587
33315000,0.234472662,-74.52488708,0.256874965
33328000,-0.038281251,-73.63902283,0.271730766
33339000,-0.133984372,-73.16684723,0.186414469
33351000,-0.253613293,-73.14351654,0.052497247
33363000,-0.39238283,-73.45680237,-0.06852134
33375000,-0.512011707,-74.16365051,-0.193559518
33386000,-0.497656256,-75.21934509,-0.320642235
33397000,-0.449804693,-76.49172974,-0.411145604
33409000,-0.277539074,-77.67152405,-0.441896936
33420000,-0.325390637,-78.60359192,-0.403460737
33431000,-0.363671869,-79.40246582,-0.353344643
33443000,-0.133984372,-80.16355133,-0.349014148
33454000,0.028710939,-80.53378296,-0.299787333
33466000,0.066992186,-80.71749878,-0.178348866
33478000,0.1866211,-80.48765564,-0.06720436
33489000,0.162695318,-80.0162735,0.02812374
33500000,0.143554688,-79.42235565,0.100124051
33512000,0.023925781,-78.83963776,0.126166286
33523000,-0.138769537,-78.58322906,0.105320072
33534000,-0.157910153,-78.46995544,0.025356149
33546000,-0.306250006,-78.66034698,-0.059990089
33557000,-0.315820307,-79.10246277,-0.14454721
33569000,-0.272753924,-79.71850586,-0.226351744
33580000,-0.315820307,-80.39138031,-0.259732067
33591000,-0.272753924,-81.04502106,-0.276710831
33602000,-0.277539074,-81.46912384,-0.28534701
33614000,-0.234472662,-82.11294556,-0.280334947
33625000,-0.229687512,-82.70424652,-0.268380755
33637000,-0.181835935,-83.24368286,-0.250544273
33648000,-0.066992186,-83.63536835,-0.228540184
33660000,-0.062207032,-83.84549713,-0.177377387
33672000,-0.229687512,-83.99331665,-0.121963564
33683000,-0.234472662,-84.29974365,-0.133748057
33695000,-0.277539074,-84.80540466,-0.182063902
33706000,-0.19140625,-85.19485474,-0.21839559
33718000,-0.05263672,-85.72924805,-0.226295125
33729000,0.019140625,-86.05577087,-0.175059845
33741000,0.071777344,-86.0575943,-0.097272696
33753000,0.133984372,-85.75899506,-0.0271409
33765000,0.047851563,-85.29943085,0.036745823
33777000,0.071777344,-84.83171844,0.063363528
33788000,0.143554688,-84.39373016,0.061619675
33799000,0.081347659,-83.91803741,0.084244733
33810000,0.038281251,-83.58533478,0.098104083
33822000,0.114843756,-83.13759613,0.079290318
33834000,0.210546881,-82.70592499,0.077949995
33845000,0.263183594,-82.11846924,0.119589956
33856000,0.263183594,-81.29297638,0.177213646
33867000,-0.043066408,-80.71498871,0.219455331
33878000,-0.110058598,-80.07369995,0.165702796
33890000,-0.157910153,-79.85185242,0.04666475
33901000,-0.153125003,-79.96250153,-0.042097937
33913000,-0.167480469,-80.20337677,-0.097827142
33924000,-0.148339853,-80.48834991,-0.128524781
33936000,-0.205761716,-80.78397369,-0.142963407
33947000,-0.196191415,-81.00347137,-0.15971238
33958000,-0.143554688,-81.36338806,-0.179987706
33969000,-0.110058598,-81.70233154,-0.175017829
33980000,-0.095703125,-81.93791962,-0.151329065
33991000,-0.043066408,-82.04280853,-0.127523842
34002000,-0.244042978,-82.07647705,-0.09895697
34014000,-0.196191415,-82.23771667,-0.120870244
34026000,0.009570313,-82.52796173,-0.16963564
34037000,0,-82.73320007,-0.132132995
34048000,0,-82.67228699,-0.064857701
34060000,0.043066408,-82.46609497,-0.032989604
34072000,0.090917967,-82.19143677,-0.006199599
34083000,0.220117196,-81.74998474,0.029763485
34094000,0.138769537,-81.36199951,0.091553275
34105000,-0.019140625,-80.75107574,0.134738431
34117000,-0.090917967,-80.36299896,0.097924229
34129000,-0.023925781,-80.22879028,0.022769889
34141000,-0.10527344,-80.19965363,-0.016632662
34153000,-0.143554688,-80.22915649,-0.040201419
34164000,0.086132817,-80.27751923,-0.081579647
34175000,0.014355469,-80.2453537,-0.055602389
34186000,-0.124414064,-80.05773926,-0.003594262
34197000,-0.100488283,-79.91093445,-0.028867077
34208000,-0.119628906,-79.92408752,-0.069936465
34219000,-0.157910153,-80.03362274,-0.089650637
34232000,-0.071777344,-80.14505768,-0.113785406
34243000,0.086132817,-80.19114685,-0.114305427
34255000,0.028710939,-80.08372498,-0.054614177
34266000,-0.023925781,-79.83100128,0.000435197
34277000,-0.019140625,-79.58605194,0.001396965
34289000,-0.004785156,-79.43483734,-0.009869867
34301000,0.014355469,-79.29017639,-0.010898283
34312000,-0.081347659,-79.1662674,-0.003192161
34324000,-0.057421878,-79.1029892,-0.018082123
34335000,0.023925781,-79.0736084,-0.043289888
34346000,-0.043066408,-79.01218414,-0.030248446
34358000,-0.076562501,-78.8852005,-0.020088161
34369000,-0.023925781,-78.79021454,-0.039607838
34380000,-0.014355469,-78.71665192,-0.044834029
34392000,-0.014355469,-78.5921936,-0.03220947
34403000,-0.038281251,-78.49082184,-0.023436834
34414000,-0.033496093,-78.34291077,-0.024852684
34426000,-0.038281251,-78.22592926,-0.030275262
34437000,-0.043066408,-78.13986206,-0.033033434
34449000,-0.066992186,-78.0859375,-0.036787574
34461000,-0.066992186,-78.04849243,-0.045750719
34472000,-0.086132817,-78.05103302,-0.056187801
34483000,-0.076562501,-78.08889771,-0.066198993
34495000,0,-78.10305786,-0.073642352
34506000,0.081347659,-78.04688263,-0.05626753
34517000,0.076562501,-77.81759644,-0.008634996
34528000,0.043066408,-77.45289612,0.034402746
34539000,-0.014355469,-77.19313812,0.046888893
34550000,-0.076562501,-76.90328979,0.030903462
34562000,-0.148339853,-76.79846191,-0.006617539
34573000,-0.148339853,-76.89457703,-0.05861933
34584000,-0.100488283,-77.07151794,-0.102703876
34595000,-0.143554688,-77.23603058,-0.113371268
34607000,0.009570313,-77.29743958,-0.117621587
34619000,0.057421878,-77.26226044,-0.092744625
34630000,0.100488283,-77.05540466,-0.03071573
34641000,0.033496093,-76.68449402,0.023171471
34653000,-0.014355469,-76.31726074,0.04470296
34664000,-0.181835935,-76.14992523,0.027440389
34675000,-0.110058598,-76.19768524,-0.034242283
34686000,0.038281251,-76.34351349,-0.089128984
34697000,0.019140625,-76.33573914,-0.062969139
34708000,0.033496093,-76.12471771,-0.017921758
34721000,0.047851563,-75.83010101,0.003815805
34733000,-0.023925781,-75.56421661,0.021926145
34745000,-0.153125003,-75.42059326,0.017030659
34756000,-0.229687512,-75.52850342,-0.034834739
34767000,-0.05263672,-75.7120285,-0.111766795
34778000,-0.038281251,-75.95658875,-0.126210306
34790000,-0.014355469,-76.02155304,-0.086532814
34802000,0.009570313,-75.90584564,-0.056946196
34814000,0.129199222,-75.69754791,-0.030141053
34825000,0.110058598,-75.34973907,0.018761366
34836000,0,-74.91078949,0.068323047
34848000,-0.076562501,-74.54476166,0.061791109
34860000,-0.023925781,-74.36269379,0.012620146
34872000,-0.023925781,-74.27919006,-0.018268479
34884000,0,-74.17475128,-0.021048218
34895000,0.014355469,-74.0615921,-0.016584105
34906000,-0.014355469,-73.83627319,-0.004908628
34917000,-0.076562501,-73.60122681,-0.002496753
34928000,-0.172265634,-73.50558472,-0.023606422
34940000,-0.129199222,-73.60010529,-0.073138671
34951000,-0.153125003,-73.81477356,-0.111264681
34962000,-0.162695318,-73.96802521,-0.125954906
34974000,-0.110058598,-74.18653107,-0.141656251
34986000,-0.014355469,-74.35489655,-0.139062249
34998000,-0.062207032,-74.38315582,-0.101299125
35010000,-0.100488283,-74.33203888,-0.070335034
35021000,-0.181835935,-74.33169556,-0.075746132
35033000,-0.071777344,-74.44403839,-0.10788854
35045000,0.133984372,-74.46426392,-0.117184025
35056000,0.148339853,-74.15904999,-0.044322336
35068000,0.071777344,-73.61906433,0.046816207
35080000,0.047851563,-73.07608795,0.077890615
35091000,-0.047851563,-72.80148315,0.069008819
35103000,-0.095703125,-72.5368576,0.035101053
35114000,-0.086132817,-72.44524384,-0.017414085
35125000,-0.019140625,-72.43748474,-0.05353052
35136000,-0.004785156,-72.40370178,-0.053091348
35147000,0.057421878,-72.24304199,-0.032882712
35158000,0.033496093,-72.07164764,-0.003794023
35169000,0.019140625,-71.76067352,0.020406644
35181000,0,-71.44763947,0.02331139
35192000,-0.043066408,-71.20742798,0.016559655
35203000,-0.071777344,-71.03055573,-0.002157427
35215000,-0.10527344,-70.96735382,-0.02931184
35227000,0.081347659,-70.94490814,-0.058406661
35238000,0.138769537,-70.81330109,-0.035586325
35250000,0.05263672,-70.44691467,0.035976904
35261000,0.023925781,-69.98440552,0.065323629
35272000,0.076562501,-69.56991577,0.052036246
35284000,-0.014355469,-69.20256042,0.051155688
35295000,-0.004785156,-68.8885498,0.041302971
35306000,-0.071777344,-68.73004913,0.016306175
35318000,-0.100488283,-68.60782623,-0.01051558
35329000,-0.086132817,-68.57558441,-0.047670417
35341000,-0.076562501,-68.61680603,-0.070095883
35352000,-0.124414064,-68.69213867,-0.075624489
35363000,-0.004785156,-68.78455353,-0.087841416
35374000,0.023925781,-68.7809906,-0.07642146
35386000,-0.05263672,-68.6592865,-0.03416905
35398000,-0.076562501,-68.46083069,-0.024433566
35410000,-0.081347659,-68.36299133,-0.044169317
35421000,-0.110058598,-68.36492157,-0.061261444
35432000,-0.038281251,-68.39751434,-0.078184507
35444000,-0.028710939,-68.36722565,-0.076211925
35456000,0.047851563,-68.22732544,-0.055223327
35467000,0.090917967,-67.96147919,-0.023386708
35478000,0.157910153,-67.7022934,0.022196935
35489000,0.143554688,-67.15582275,0.072421738
35501000,0.086132817,-66.52347565,0.110900012
35512000,0.004785156,-65.96681213,0.112837785
35524000,-0.095703125,-65.62991333,0.079730937
35536000,-0.062207032,-65.5083847,0.018218357
35548000,-0.023925781,-65.47800446,-0.029528208
35560000,0.110058598,-65.38345337,-0.036180257
35571000,0.162695318,-65.19456482,0.002757916
35583000,0.081347659,-64.72239685,0.068412179
35594000,0.100488283,-64.14503479,0.094753333
35605000,0.028710939,-63.63305664,0.092868812
35616000,-0.05263672,-63.28163528,0.078978624
35627000,-0.153125003,-63.1607399,0.034294139
35639000,-0.129199222,-63.19864273,-0.033107359
35650000,-0.110058598,-63.35497284,-0.086200504
35661000,-0.057421878,-63.50123215,-0.102625688
35673000,-0.110058598,-63.60904694,-0.093346245
35685000,-0.19140625,-63.65962982,-0.088626294
35696000,-0.047851563,-63.66982269,-0.119142395
35708000,-0.153125003,-63.63813019,-0.119381444
35719000,-0.119628906,-63.67558289,-0.110098212
35730000,-0.090917967,-63.76528549,-0.12301038
35741000,-0.066992186,-63.87267685,-0.11429526
35752000,-0.071777344,-63.89586639,-0.096930716
35763000,0.038281251,-63.81352997,-0.0833959
35774000,-0.019140625,-63.70089722,-0.050648205
35785000,0.019140625,-63.48282242,-0.02105959
35796000,0.028710939,-63.23020935,-0.010711874
35809000,-0.038281251,-62.99870682,0.00630748
35820000,-0.004785156,-62.79988861,0.000857068
35831000,-0.047851563,-62.68201065,-0.010144484
35843000,-0.071777344,-62.51415634,-0.018091584
35854000,-0.004785156,-62.35936737,-0.038592286
35866000,0,-62.21386337,-0.038439457
35879000,-0.028710939,-62.02799606,-0.020727676
35890000,-0.095703125,-61.83127975,-0.017596666
35901000,-0.100488283,-61.73601151,-0.039516152
35913000,-0.023925781,-61.72232819,-0.068299455
35924000,0,-61.66080856,-0.065305918
35935000,0.023925781,-61.5498848,-0.039095603
35946000,0.028710939,-61.30636597,-0.014007803
35957000,0.05263672,-61.00844193,0.005806622
35969000,-0.014355469,-60.68813324,0.022938767
35980000,-0.100488283,-60.42459869,0.021072535
35991000,-0.100488283,-60.33135223,-0.017496015
36003000,-0.05263672,-60.34382629,-0.058274606
36015000,-0.057421878,-60.34466934,-0.067260438
36027000,-0.133984372,-60.29548645,-0.061250618
36039000,-0.162695318,-60.30490494,-0.078178998
36050000,-0.181835935,-60.43860626,-0.112652818
36061000,-0.19140625,-60.67575073,-0.141943815
36073000,-0.200976565,-60.97674942,-0.163896178
36085000,-0.129199222,-61.29325104,-0.179764571
36097000,-0.119628906,-61.55049133,-0.172553126
36109000,-0.014355469,-61.70005798,-0.148899801
36120000,0.095703125,-61.66994858,-0.10865416
36131000,0.057421878,-61.40838623,-0.035281242
36143000,0.071777344,-61.00352859,0.019673639
36155000,0.033496093,-60.70524979,0.041748199
36166000,0.023925781,-60.28127289,0.047098318
36177000,-0.014355469,-59.88595581,0.038063603
36188000,-0.014355469,-59.60241699,0.021712102
36199000,-0.05263672,-59.40783691,0.003990153
36210000,-0.05263672,-59.32317734,-0.014428868
36221000,-0.071777344,-59.21756744,-0.033202453
36232000,0.033496093,-59.10767365,-0.047453971
36243000,0.081347659,-58.87849045,-0.033542093
36255000,0.009570313,-58.53904343,0.011153425
36267000,-0.10527344,-58.32261658,0.028009603
36279000,0.081347659,-58.12917328,-0.009265092
36290000,0.023925781,-57.95357132,-0.010590666
36302000,0,-57.72006607,0.020476369
36314000,-0.10527344,-57.43897247,0.016293236
36325000,-0.057421878,-57.30181122,-0.01757578
36336000,0,-57.23194885,-0.048910354
36348000,0.047851563,-57.09444809,-0.038985289
36360000,0.066992186,-56.8279953,-0.008073677
36372000,0.148339853,-56.43754578,0.02410783
36383000,0.162695318,-56.09985733,0.065164488
36394000,0.100488283,-55.50656891,0.109559852
36406000,0.033496093,-54.93227005,0.12038534
36417000,0.043066408,-54.51666641,0.094150396
36428000,0.181835935,-54.15943909,0.066698863
36440000,0.19140625,-53.67943573,0.089179447
36451000,0.19140625,-53.01607132,0.137057798
36463000,0.172265634,-52.55655289,0.163762132
36475000,0.038281251,-51.89184952,0.172642773
36486000,0.004785156,-51.35819626,0.139540577
36497000,-0.071777344,-50.98403931,0.081557171
36509000,-0.047851563,-50.84876251,0.025025278
36521000,0,-50.83283234,-0.016661071
36533000,0,-50.8014679,-0.020230616
36545000,-0.019140625,-50.70470428,-0.01029022
36557000,-0.038281251,-50.62980652,-0.009936491
36568000,0.014355469,-50.56282806,-0.019161392
36580000,0,-50.43591309,-0.015624379
36591000,-0.05263672,-50.32255554,-0.004420467
36602000,0.009570313,-50.19525146,-0.015180086
36614000,0.009570313,-50.09058762,-0.018301717
36626000,-0.057421878,-49.94478989,-0.004606681
36637000,-0.014355469,-49.77364349,-0.014099201
36649000,-0.047851563,-49.62467575,-0.024805547
36660000,-0.076562501,-49.51076508,-0.02790008
36672000,-0.138769537,-49.47348022,-0.044756941
36684000,-0.143554688,-49.58034134,-0.075667574
36695000,-0.090917967,-49.74783707,-0.107848584
36706000,0.086132817,-49.81268692,-0.11246129
36718000,0.10527344,-49.69698715,-0.058378576
36729000,0.047851563,-49.34447098,0.0173301
36741000,0.033496093,-48.89069748,0.046434183
36753000,-0.05263672,-48.53522873,0.043603809
36764000,0.033496093,-48.2959137,0.017476486
36775000,0.086132817,-48.05345535,0.00418693
36787000,0.181835935,-47.64091873,0.031519742
36798000,0.167480469,-47.25137711,0.081866159
36809000,0.090917967,-46.58335876,0.127459909
36822000,0.497656256,-45.93933868,0.128314526
36833000,-0.066992186,-45.28231812,0.209865835
36846000,0.148339853,-44.74152756,0.212551675
36857000,0.095703125,-44.20909119,0.128098794
36868000,0.177050784,-43.65543747,0.125112685
36880000,0.043066408,-43.0422287,0.13064743
36892000,0.004785156,-42.53414917,0.120531022
36904000,0.009570313,-42.14734268,0.073063642
36916000,0.028710939,-41.86874008,0.040690332
36927000,-0.071777344,-41.69939423,0.030101796
36938000,-0.172265634,-41.54124451,0.004730728
36949000,-0.358886719,-41.61709976,-0.057549492
36960000,-0.37802735,-42.07196808,-0.159764255
36972000,-0.358886719,-42.83242035,-0.262306306
36983000,-0.224902347,-43.40539551,-0.314463901
36994000,-0.10527344,-44.14793396,-0.303374349
37005000,-0.100488283,-44.64178848,-0.235426733
37016000,0.009570313,-44.81510544,-0.170299777
37028000,0.081347659,-44.73085022,-0.108958743
37040000,0.1866211,-44.4193306,-0.03308496
37052000,0.224902347,-43.85554123,0.049005244
37063000,0.311035156,-43.33906174,0.126028181
37074000,0.325390637,-42.36842728,0.195771261
37086000,0.110058598,-41.31880951,0.25593346
37097000,0.028710939,-40.45135498,0.237159389
37108000,-0.081347659,-39.98833466,0.154722643
37121000,-0.10527344,-39.86249542,0.065767405
37133000,-0.100488283,-39.95108414,-0.012396199
37144000,-0.023925781,-40.03195953,-0.056856208
37156000,0.014355469,-40.02462006,-0.059485357
37168000,0.244042978,-39.78226852,-0.03260819
37180000,0.253613293,-39.19787979,0.046896545
37192000,0.138769537,-38.40627289,0.146116458
37203000,0.153125003,-37.88236618,0.170720993
37214000,0.057421878,-37.22393417,0.158548323
37226000,0.062207032,-36.72660446,0.132371491
37237000,0.124414064,-36.33526611,0.096720295
37248000,0.167480469,-35.91156387,0.095044902
37260000,0.062207032,-35.37748718,0.120055987
37272000,0.05263672,-34.89444733,0.117494933
37283000,0.033496093,-34.65789413,0.087977791
37295000,0,-34.41058731,0.065910398
37306000,-0.057421878,-34.23788834,0.041754276
37317000,-0.124414064,-34.17017746,0.007130904
37329000,-0.081347659,-34.20936966,-0.041045812
37340000,-0.028710939,-34.28933716,-0.071428717
37352000,-0.014355469,-34.31636429,-0.063370796
37364000,-0.086132817,-34.32423019,-0.042813724
37375000,-0.028710939,-34.33279037,-0.046464691
37387000,0.057421878,-34.34402084,-0.05184855
37399000,0.047851563,-34.25069427,-0.019318934
37410000,0.167480469,-34.06389999,0.016036771
37421000,0,-33.74146652,0.061059175
37433000,-0.086132817,-33.42095566,0.072203607
37445000,-0.10527344,-33.28342438,0.015565213
37456000,-0.10527344,-33.38641357,-0.039106942
37467000,-0.215332031,-33.57225037,-0.071618122
37479000,-0.153125003,-33.85380173,-0.11519367
37491000,-0.076562501,-34.05339432,-0.149114225
37502000,0.138769537,-34.33362198,-0.132275288
37513000,0.047851563,-34.40209198,-0.051998443
37525000,0.172265634,-34.25313568,0.019399725
37537000,0.311035156,-33.73831558,0.063945334
37548000,0.38759765,-32.8872757,0.151261443
37559000,0.282324225,-32.13101196,0.248576558
37570000,0.205761716,-30.97297478,0.291021876
37581000,0.339746088,-29.94485092,0.267938599
37592000,0.363671869,-28.91909027,0.270304618
37603000,0.239257813,-27.79990387,0.310302983
37615000,0.100488283,-26.99925804,0.305960326
37626000,-0.028710939,-26.05221939,0.239093285
37638000,0.114843756,-25.49461555,0.139247867
37649000,0.205761716,-25.15379906,0.091988714
37661000,0.138769537,-24.66912842,0.125555088
37673000,-0.05263672,-24.13455582,0.148506502
37684000,-0.234472662,-23.91793442,0.096698081
37695000,-0.325390637,-24.18013382,-0.021351102
37707000,-0.368457049,-24.80147552,-0.148405712
37718000,-0.253613293,-25.3423214,-0.245948408
37729000,-0.095703125,-26.09710503,-0.277929056
37740000,0.023925781,-26.5352726,-0.227186503
37751000,0.483300805,-26.39112854,-0.133191531
37763000,0.090917967,-25.84019661,0.056866603
37775000,0.296679705,-25.07243729,0.169997337
37787000,0.023925781,-24.42666245,0.181692301
37799000,0.133984372,-23.98886108,0.171182454
37811000,0.124414064,-23.44178772,0.125866155
37822000,0.043066408,-23.00212288,0.127503869
37835000,-0.057421878,-22.59284782,0.106000429
37846000,-0.071777344,-22.35853767,0.050389875
37857000,-0.071777344,-22.31092262,-0.006110679
37868000,-0.177050784,-22.39173889,-0.038376264
37880000,-0.210546881,-22.63611984,-0.080651289
37891000,-0.153125003,-22.88232613,-0.136246798
37903000,0.066992186,-23.23768425,-0.15864721
37914000,0.148339853,-23.3290062,-0.10185611
37925000,0.057421878,-23.08054543,0.001093446
37937000,0,-22.73315239,0.051107111
37948000,-0.004785156,-22.47022247,0.04010266
37959000,-0.081347659,-22.36679649,0.019222451
37971000,0.038281251,-22.2539444,-0.011383435
37982000,0.167480469,-22.07716942,-0.016370566
37994000,0.114843756,-21.7173481,0.04222411
38006000,0.095703125,-21.21045876,0.090837703
38018000,0.019140625,-20.71323776,0.097930761
38030000,-0.038281251,-20.35767555,0.078026554
38043000,-0.081347659,-20.16600227,0.034985475
38055000,-0.110058598,-20.23044395,-0.011594858
38066000,-0.019140625,-20.32956886,-0.052921801
38077000,-0.043066408,-20.45282745,-0.058659741
38090000,-0.153125003,-20.60009766,-0.045119878
38102000,-0.124414064,-20.79585648,-0.071149768
38114000,-0.023925781,-21.00968552,-0.104375016
38125000,-0.10527344,-21.10177994,-0.08953362
38136000,-0.248828128,-21.23022842,-0.077282193
38147000,-0.224902347,-21.43457603,-0.126303898
38158000,-0.124414064,-21.90710258,-0.180628665
38169000,-0.248828128,-22.36222267,-0.177695055
38181000,0.014355469,-22.70570564,-0.182080902
38192000,0.157910153,-22.68105125,-0.150219256
38203000,0.363671869,-22.44995117,-0.0340867
38214000,0.411523432,-21.59322357,0.11080267
38226000,0.449804693,-20.31033325,0.246807016
38237000,0.473730475,-18.75573349,0.337145928
38249000,0.196191415,-17.31036949,0.398379289
38260000,0.129199222,-16.21784782,0.367218426
38271000,0.119628906,-15.70739365,0.26672516
38282000,0.172265634,-15.13622952,0.196800021
38293000,0.110058598,-14.62554359,0.171813314
38304000,0.009570313,-14.13605976,0.156752722
38316000,-0.05263672,-13.77409649,0.109121708
38327000,-0.157910153,-13.66312599,0.044923882
38338000,-0.10527344,-13.74176025,-0.028876185
38350000,-0.124414064,-13.96837139,-0.079345921
38361000,-0.009570313,-14.19145298,-0.096787926
38373000,0.100488283,-14.22677898,-0.082147668
38385000,-0.124414064,-14.10907364,-0.019447617
38396000,-0.220117196,-14.12195969,-0.015769966
38407000,-0.129199222,-14.29115963,-0.092664751
38418000,0.004785156,-14.6729269,-0.132952572
38429000,0.038281251,-14.86868954,-0.098191462
38440000,-0.019140625,-14.82139111,-0.039364258
38452000,-0.038281251,-14.69839287,-0.015320056
38464000,0.114843756,-14.51258373,-0.021899721
38475000,0.095703125,-14.21047592,0.007670447
38486000,0.043066408,-13.93849754,0.055628077
38498000,-0.038281251,-13.5752821,0.062387483
38509000,0.248828128,-13.2208147,0.032908741
38521000,0.502441406,-12.61838245,0.068465431
38532000,0.277539074,-11.63850498,0.219394342
38543000,-0.143554688,-10.99869823,0.303217335
38554000,-0.306250006,-10.48349857,0.187147145
38566000,-0.325390637,-10.72337914,-0.015315059
38577000,-0.196191415,-11.43649673,-0.16296955
38589000,-0.148339853,-12.092309,-0.211034532
38601000,0.153125003,-12.48050499,-0.191985275
38612000,0.325390637,-12.30648804,-0.096476923
38623000,0.397167981,-11.86222458,0.068487717
38635000,0.272753924,-10.78457165,0.212352064
38646000,0.157910153,-9.615611076,0.272596443
38658000,0.110058598,-8.632232666,0.244459344
38669000,0.071777344,-7.95711422,0.190177016
38680000,-0.062207032,-7.534247398,0.141405678
38691000,-0.100488283,-7.380400181,0.074276625
38702000,-0.047851563,-7.379559994,-0.002190003
38713000,-0.004785156,-7.440108299,-0.037557631
38725000,0.138769537,-7.361672401,-0.032035169
38736000,0.148339853,-7.073225498,0.016622329
38747000,0.358886719,-6.761869431,0.078991067
38758000,0.37802735,-6.020074368,0.164792409
38769000,0.339746088,-5.00845623,0.264863856
38780000,0.244042978,-3.867328167,0.311062374
38791000,0.095703125,-3.235044003,0.301644177
38802000,0.090917967,-2.524361849,0.236897895
38813000,0.129199222,-2.028147936,0.166345664
38825000,0.10527344,-1.635968566,0.138688782
38837000,0.066992186,-1.356996298,0.128148032
38850000,0.157910153,-1.096669555,0.107503683
38862000,0.133984372,-0.682392001,0.109934651
38874000,0.10527344,-0.155607924,0.127629595
38885000,-0.062207032,0.28376773,0.123698424
38896000,-0.057421878,0.440184981,0.073499125
38907000,-0.133984372,0.423398703,0.007994952
38918000,-0.043066408,0.249444216,-0.042957523
38930000,-0.004785156,0.142242461,-0.065347481
38942000,0.023925781,0.141019925,-0.04499476
38954000,0.124414064,0.346795976,-0.018183988
38965000,-0.033496093,0.702785313,0.027194484
38977000,-0.066992186,1.022208929,0.036168821
38988000,-0.071777344,1.14838624,-0.006290541
38999000,-0.133984372,1.111217618,-0.037292146
39010000,-0.095703125,0.96537596,-0.069519428
39022000,-0.090917967,0.768581748,-0.091789718
39034000,-0.095703125,0.559331656,-0.092536983
39045000,-0.090917967,0.3630853,-0.092917077
39056000,-0.014355469,0.224538624,-0.093110409
39068000,0,0.182922214,-0.073223496
39079000,-0.124414064,0.188176304,-0.040771641
39090000,-0.014355469,0.143617034,-0.051304008
39102000,0.038281251,0.108513199,-0.060188063
39113000,0,0.140466094,-0.024736397
39125000,0.043066408,0.265423357,-0.003177242
39136000,0.253613293,0.464382946,0.008964337
39148000,0.320605487,0.935958147,0.077447066
39159000,0.282324225,1.444452882,0.180465507
39171000,0.229687512,2.383516312,0.239919032
39182000,0.205761716,3.288709879,0.247823365
39193000,0.133984372,4.01304388,0.23303422
39204000,0.162695318,4.564897537,0.201999718
39217000,0.129199222,5.044267654,0.17563372
39229000,0.019140625,5.469290257,0.161047161
